Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample_num	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	KT2440	PrimaryQC	project_name	condition_name	rep_name	reference_condition	DOI
SRX7584768	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917476	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908464	13893245				KT2440				TRUE	Pass	HNS_protein	Del_turB_st	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584769	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917475	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908465	13893245				KT2440				TRUE	Pass	HNS_protein	Del_turB_ex	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584770	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917474	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908466	13893245				KT2440				TRUE	Pass	HNS_protein	Del_turB_st	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584771	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917473	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908467	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_ex	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584772	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917471	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908468	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584773	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917470	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908469	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_turA_ex	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584774	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917469	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908470	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_turA_st	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584775	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917472	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908471	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_turA_ex	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584776	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917468	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908472	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_turA_st	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584777	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917467	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908473	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_ex	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584778	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917466	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908474	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_turB_ex	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584779	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917465	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908475	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_turB_st	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584780	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917463	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908476	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_turB_ex	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584781	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917462	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908477	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_pmr_ex	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584782	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917461	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908478	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_pmr	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584783	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917464	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908479	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_pmr_ex	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584784	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917460	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908480	13893245				KT2440				TRUE	Fail	HNS_protein			Control_ex	10.3389/fmicb.2020.01099
SRX7584785	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917459	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908481	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_Del_turB_st	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584786	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917458	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908482	13893245				KT2440				TRUE	Pass	HNS_protein	WT_pCAR1_st	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584787	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917457	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908483	13893245				KT2440				TRUE	Pass	HNS_protein	Control_ex	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584788	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917456	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908484	13893245				KT2440				TRUE	Pass	HNS_protein	Control_st	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584789	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917455	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908485	13893245				KT2440				TRUE	Pass	HNS_protein	WT_Del_turA_ex	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584790	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917454	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908486	13893245				KT2440				TRUE	Pass	HNS_protein	WT_Del_turA_st	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584791	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917453	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908487	13893245				KT2440				TRUE	Pass	HNS_protein	WT_Del_turA_ex	2	Control_ex	10.3389/fmicb.2020.01099
SRX7584792	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917452	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908488	13893245				KT2440				TRUE	Pass	HNS_protein	WT_Del_turA_st	2	Control_ex	10.3389/fmicb.2020.01099
SRX7747531	2/19/2020 9:54	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR11109961	SRP249973	PRJNA606809	606809	SRS6166977	SAMN14114350	SRA1044392	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	10125544	14114350				KT2440				TRUE	Pass	Zn	Zn_ion	1	Control	10.3389/fmicb.2020.573857
SRX7747532	2/19/2020 9:56	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR11109960	SRP249973	PRJNA606809	606809	SRS6166978	SAMN14114351	SRA1044392	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	10125545	14114351				KT2440				TRUE	Pass	Zn	Zn_ion	2	Control	10.3389/fmicb.2020.573857
SRX7747533	2/19/2020 9:54	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR11109959	SRP249973	PRJNA606809	606809	SRS6166979	SAMN14114352	SRA1044392	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	10125546	14114352				KT2440				TRUE	Pass	Zn	Zn_ion	3	Control	10.3389/fmicb.2020.573857
SRX7747534	2/19/2020 10:05	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR11109958	SRP249973	PRJNA606809	606809	SRS6166980	SAMN14114353	SRA1044392	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	10125547	14114353				KT2440				TRUE	Pass	Zn	Control	1	Control	10.3389/fmicb.2020.573857
SRX7747535	2/19/2020 10:02	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR11109957	SRP249973	PRJNA606809	606809	SRS6166981	SAMN14114354	SRA1044392	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	10125548	14114354				KT2440				TRUE	Pass	Zn	Control	2	Control	10.3389/fmicb.2020.573857
SRX7747536	2/19/2020 10:02	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR11109956	SRP249973	PRJNA606809	606809	SRS6166982	SAMN14114355	SRA1044392	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	10125549	14114355				KT2440				TRUE	Pass	Zn	Control	3	Control	10.3389/fmicb.2020.573857
SRX801088	6/16/2015 10:50	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1698422	SRP050979	PRJNA269721	269721	SRS783363	SAMN03256328	SRA211542	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1144664	3256328	GSE63987	GSM1561825	25711694	KT2440				TRUE	Pass	Crc	Control	1	Control	https://www.ncbi.nlm.nih.gov/bioproject/269721
SRX801089	6/16/2015 10:50	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1698423	SRP050979	PRJNA269721	269721	SRS783365	SAMN03256329	SRA211542	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1144665	3256329	GSE63987	GSM1561826	25711694	KT2440				TRUE	Pass	Crc	Control	2	Control	https://www.ncbi.nlm.nih.gov/bioproject/269721
SRX801090	6/16/2015 10:50	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1698424	SRP050979	PRJNA269721	269721	SRS783364	SAMN03256327	SRA211542	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1144666	3256327	GSE63987	GSM1561827	25711694	KTCRC				TRUE	Pass	Crc	Del_crc	1	Control	https://www.ncbi.nlm.nih.gov/bioproject/269721
SRX801091	6/16/2015 10:50	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1698425	SRP050979	PRJNA269721	269721	SRS783366	SAMN03256332	SRA211542	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1144667	3256332	GSE63987	GSM1561828	25711694	KTCRC				TRUE	Pass	Crc	Del_crc	2	Control	https://www.ncbi.nlm.nih.gov/bioproject/269721
SRX801092	6/16/2015 10:50	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1698426	SRP050979	PRJNA269721	269721	SRS783367	SAMN03256330	SRA211542	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1144668	3256330	GSE63987	GSM1561829	25711694	KT2440-ZY				TRUE	Pass	Crc	Del_crcZ_crcY	1	Control	https://www.ncbi.nlm.nih.gov/bioproject/269721
SRX801093	6/16/2015 10:50	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1698427	SRP050979	PRJNA269721	269721	SRS783370	SAMN03256331	SRA211542	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1144669	3256331	GSE63987	GSM1561830	25711694	KT2440-ZY				TRUE	Pass	Crc	Del_crcZ_crcY	2	Control	https://www.ncbi.nlm.nih.gov/bioproject/269721
SRX8245718	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684953	SRP260018	PRJNA630234	630234	SRS6593307	SAMN14828923	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747341	14828923	GSE149827	GSM4513733		KT2440	wild type			TRUE	Pass	ALE	IL_Control	1	IL_Control	10.1039/D0GC01663B
SRX8245719	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684954	SRP260018	PRJNA630234	630234	SRS6593308	SAMN14828922	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747342	14828922	GSE149827	GSM4513734		KT2440	wild type			TRUE	Pass	ALE	IL_Control	2	IL_Control	10.1039/D0GC01663B
SRX8245720	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684955	SRP260018	PRJNA630234	630234	SRS6593309	SAMN14828921	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747343	14828921	GSE149827	GSM4513735		KT2440	wild type			TRUE	Pass	ALE	IL_Control	1	IL_Control	10.1039/D0GC01663B
SRX8245721	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684956	SRP260018	PRJNA630234	630234	SRS6593311	SAMN14828971	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747344	14828971	GSE149827	GSM4513736		KT2440	wild type			TRUE	Pass	ALE	IL_Control	2	IL_Control	10.1039/D0GC01663B
SRX8245722	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684957	SRP260018	PRJNA630234	630234	SRS6593310	SAMN14828970	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747345	14828970	GSE149827	GSM4513737		KT2440	wild type			TRUE	Pass	ALE	IL_TEOH_OAc	1	IL_Control	10.1039/D0GC01663B
SRX8245723	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684958	SRP260018	PRJNA630234	630234	SRS6593312	SAMN14828969	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747346	14828969	GSE149827	GSM4513738		KT2440	wild type			TRUE	Pass	ALE	IL_TEOH_OAc	2	IL_Control	10.1039/D0GC01663B
SRX8245724	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684959	SRP260018	PRJNA630234	630234	SRS6593313	SAMN14828968	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747347	14828968	GSE149827	GSM4513739		KT2440	wild type			TRUE	Pass	ALE	IL_TEA_HS	1	IL_Control	10.1039/D0GC01663B
SRX8245725	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684960	SRP260018	PRJNA630234	630234	SRS6593314	SAMN14828967	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747348	14828967	GSE149827	GSM4513740		KT2440	wild type			TRUE	Pass	ALE	IL_TEA_HS	2	IL_Control	10.1039/D0GC01663B
SRX8245726	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684961	SRP260018	PRJNA630234	630234	SRS6593315	SAMN14828966	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747349	14828966	GSE149827	GSM4513741		KT2440	wild type			TRUE	Pass	ALE	IL_Glc+Ace	1	IL_Control	10.1039/D0GC01663B
SRX8245727	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684962	SRP260018	PRJNA630234	630234	SRS6593316	SAMN14828965	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747350	14828965	GSE149827	GSM4513742		KT2440	wild type			TRUE	Pass	ALE	IL_Glc+Ace	2	IL_Control	10.1039/D0GC01663B
SRX8245728	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684963	SRP260018	PRJNA630234	630234	SRS6593317	SAMN14828964	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747351	14828964	GSE149827	GSM4513743		KT2440 PP_5350'	9bp deletion in its PP_5350			TRUE	Pass	ALE	IL_PP5350	1	IL_Control	10.1039/D0GC01663B
SRX8245729	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684964	SRP260018	PRJNA630234	630234	SRS6593318	SAMN14828963	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747352	14828963	GSE149827	GSM4513744		KT2440 PP_5350'	9bp deletion in its PP_5350			TRUE	Pass	ALE	IL_PP5350	2	IL_Control	10.1039/D0GC01663B
SRX8245730	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684965	SRP260018	PRJNA630234	630234	SRS6593319	SAMN14828962	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747353	14828962	GSE149827	GSM4513745		KT2440 TA8_F83_I1	evolved			TRUE	Pass	ALE	IL_T8	1	IL_Control	10.1039/D0GC01663B
SRX8245731	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684966	SRP260018	PRJNA630234	630234	SRS6593320	SAMN14828961	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747354	14828961	GSE149827	GSM4513746		KT2440 TA8_F83_I1	evolved			TRUE	Pass	ALE	IL_T8	2	IL_Control	10.1039/D0GC01663B
SRX8245732	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684967	SRP260018	PRJNA630234	630234	SRS6593321	SAMN14828960	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747355	14828960	GSE149827	GSM4513747		KT2440 TA9_F60_I1	evolved			TRUE	Pass	ALE	IL_T9	1	IL_Control	10.1039/D0GC01663B
SRX8245733	7/9/2020 17:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR11684968	SRP260018	PRJNA630234	630234	SRS6593322	SAMN14828959	SRA1072170	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10747356	14828959	GSE149827	GSM4513748		KT2440 TA9_F60_I1	evolved			TRUE	Pass	ALE	IL_T9	2	IL_Control	10.1039/D0GC01663B
SRX844817	5/1/2015 17:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1761796	SRP052311	PRJNA272731	272731	SRS820649	SAMN03285375	SRA232641	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1194665	3285375	GSE65029	GSM1586012	26544181;26002633	LS46	wild type			FALSE	Fail					
SRX844818	5/1/2015 17:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1761797	SRP052311	PRJNA272731	272731	SRS820650	SAMN03285374	SRA232641	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1194666	3285374	GSE65029	GSM1586013	26544181;26002633	LS46	wild type			FALSE	Fail					
SRX844819	5/1/2015 17:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1761798	SRP052311	PRJNA272731	272731	SRS820651	SAMN03285378	SRA232641	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1194667	3285378	GSE65029	GSM1586014	26544181;26002633	LS46	wild type			FALSE	Fail					
SRX844820	5/1/2015 17:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1761799	SRP052311	PRJNA272731	272731	SRS820652	SAMN03285379	SRA232641	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1194668	3285379	GSE65029	GSM1586015	26544181;26002633	LS46	wild type			FALSE	Fail					
SRX844821	5/1/2015 17:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1761800	SRP052311	PRJNA272731	272731	SRS820653	SAMN03285380	SRA232641	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1194669	3285380	GSE65029	GSM1586016	26544181;26002633	LS46	wild type			FALSE	Fail					
SRX844822	5/1/2015 17:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1761801	SRP052311	PRJNA272731	272731	SRS820654	SAMN03285373	SRA232641	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1194670	3285373	GSE65029	GSM1586017	26544181;26002633	LS46	wild type			FALSE	Fail					
SRX844823	5/1/2015 17:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1761802	SRP052311	PRJNA272731	272731	SRS820655	SAMN03285376	SRA232641	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1194671	3285376	GSE65029	GSM1586018	26544181;26002633	LS46	wild type			FALSE	Fail					
SRX844824	5/1/2015 17:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1761803	SRP052311	PRJNA272731	272731	SRS820656	SAMN03285377	SRA232641	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1194672	3285377	GSE65029	GSM1586019	26544181;26002633	LS46	wild type			FALSE	Fail					
SRX886503	4/8/2016 12:42	931281	Pseudomonas putida BIRD-1	303	1236	931281	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1814130	SRP055452	PRJNA276156	276156	SRS853407	SAMN03366861	SRA244088	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1273362	3366861	GSE66235	GSM1617801	26986205					FALSE	Fail					
