,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample_num,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,KT2440,PrimaryQC,project_name,condition_name,rep_name,reference_condition,DOI,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
SRX7195898,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506963,SRP231038,PRJNA457247,457247.0,SRS5701625,SAMN09064768,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,GEO,0,0,9452039.0,9064768.0,,,,KT2440,,,,True,Pass,Carbon2,Glucose,2.0,Glucose,,True,True,True,Carbon2:Glucose,True,True
SRX7195899,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506962,SRP231039,PRJNA457246,457246.0,SRS5701626,SAMN09064743,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,GEO,0,0,9452040.0,9064743.0,,,,KT2440,,,,True,Pass,Carbon2,Glucose,3.0,Glucose,,True,True,True,Carbon2:Glucose,True,True
SRX7195900,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506961,SRP231040,PRJNA457248,457248.0,SRS5701627,SAMN09064765,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,GEO,0,0,9452041.0,9064765.0,,,,KT2440,,,,True,Pass,Carbon2,Coumarate,1.0,Glucose,,True,True,True,Carbon2:Coumarate,True,True
SRX7195901,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506960,SRP231041,PRJNA457015,457015.0,SRS5701628,SAMN09064744,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,GEO,0,0,9452042.0,9064744.0,,,,KT2440,,,,True,Pass,Carbon2,Coumarate,2.0,Glucose,,True,True,True,Carbon2:Coumarate,True,True
SRX7195902,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506959,SRP231042,PRJNA457016,457016.0,SRS5701629,SAMN09064767,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,GEO,0,0,9452043.0,9064767.0,,,,KT2440,,,,True,Pass,Carbon2,Coumarate,3.0,Glucose,,True,True,True,Carbon2:Coumarate,True,True
SRX7584765,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917479,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908461.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,Control_ex,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:Control_ex,True,True
SRX7584767,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917477,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908463.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,Del_turB_ex,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:Del_turB_ex,True,True
SRX7584769,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917475,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908465.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,Del_turB_ex,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:Del_turB_ex,True,True
SRX7584771,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917473,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908467.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_ex,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_ex,True,True
SRX7584773,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917470,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908469.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_turA_ex,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_turA_ex,True,True
SRX7584774,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917469,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908470.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_turA_st,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_turA_st,True,True
SRX7584775,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917472,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908471.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_turA_ex,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_turA_ex,True,True
SRX7584776,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917468,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908472.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_turA_st,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_turA_st,True,True
SRX7584777,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917467,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908473.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_ex,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_ex,True,True
SRX7584778,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917466,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908474.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_turB_ex,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_turB_ex,True,True
SRX7584779,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917465,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908475.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_turB_st,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_turB_st,True,True
SRX7584780,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917463,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908476.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_turB_ex,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_turB_ex,True,True
SRX7584781,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917462,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908477.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_pmr_ex,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_pmr_ex,True,True
SRX7584783,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917464,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908479.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_pmr_ex,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_pmr_ex,True,True
SRX7584785,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917459,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908481.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_pCAR1_Del_turB_st,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_pCAR1_Del_turB_st,True,True
SRX7584787,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917457,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908483.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,Control_ex,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:Control_ex,True,True
SRX7584789,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917455,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908485.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_Del_turA_ex,1.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_Del_turA_ex,True,True
SRX7584791,1/20/2020 21:59,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917453,SRP243501,PRJNA602340,602340.0,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GEO,0,0,9908487.0,13893245.0,,,,KT2440,,,,True,Pass,HNS_protein,WT_Del_turA_ex,2.0,Control_ex,10.3389/fmicb.2020.01099,True,True,True,HNS_protein:WT_Del_turA_ex,True,True
SRX7747531,2/19/2020 9:54,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109961,SRP249973,PRJNA606809,606809.0,SRS6166977,SAMN14114350,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,GEO,0,0,10125544.0,14114350.0,,,,KT2440,,,,True,Pass,Zn,Zn_ion,1.0,Control,10.3389/fmicb.2020.573857,True,True,True,Zn:Zn_ion,True,True
SRX7747532,2/19/2020 9:56,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109960,SRP249973,PRJNA606809,606809.0,SRS6166978,SAMN14114351,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,GEO,0,0,10125545.0,14114351.0,,,,KT2440,,,,True,Pass,Zn,Zn_ion,2.0,Control,10.3389/fmicb.2020.573857,True,True,True,Zn:Zn_ion,True,True
SRX7747533,2/19/2020 9:54,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109959,SRP249973,PRJNA606809,606809.0,SRS6166979,SAMN14114352,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,GEO,0,0,10125546.0,14114352.0,,,,KT2440,,,,True,Pass,Zn,Zn_ion,3.0,Control,10.3389/fmicb.2020.573857,True,True,True,Zn:Zn_ion,True,True
SRX7747534,2/19/2020 10:05,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109958,SRP249973,PRJNA606809,606809.0,SRS6166980,SAMN14114353,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,GEO,0,0,10125547.0,14114353.0,,,,KT2440,,,,True,Pass,Zn,Control,1.0,Control,10.3389/fmicb.2020.573857,True,True,True,Zn:Control,True,True
SRX7747535,2/19/2020 10:02,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109957,SRP249973,PRJNA606809,606809.0,SRS6166981,SAMN14114354,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,GEO,0,0,10125548.0,14114354.0,,,,KT2440,,,,True,Pass,Zn,Control,2.0,Control,10.3389/fmicb.2020.573857,True,True,True,Zn:Control,True,True
SRX7747536,2/19/2020 10:02,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109956,SRP249973,PRJNA606809,606809.0,SRS6166982,SAMN14114355,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,GEO,0,0,10125549.0,14114355.0,,,,KT2440,,,,True,Pass,Zn,Control,3.0,Control,10.3389/fmicb.2020.573857,True,True,True,Zn:Control,True,True
SRX801088,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698422,SRP050979,PRJNA269721,269721.0,SRS783363,SAMN03256328,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144664.0,3256328.0,GSE63987,GSM1561825,25711694,KT2440,,,,True,Pass,Crc,Control,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/269721,True,True,True,Crc:Control,True,True
SRX801089,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698423,SRP050979,PRJNA269721,269721.0,SRS783365,SAMN03256329,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144665.0,3256329.0,GSE63987,GSM1561826,25711694,KT2440,,,,True,Pass,Crc,Control,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/269721,True,True,True,Crc:Control,True,True
SRX801090,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698424,SRP050979,PRJNA269721,269721.0,SRS783364,SAMN03256327,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144666.0,3256327.0,GSE63987,GSM1561827,25711694,KTCRC,,,,True,Pass,Crc,Del_crc,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/269721,True,True,True,Crc:Del_crc,True,True
SRX801091,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698425,SRP050979,PRJNA269721,269721.0,SRS783366,SAMN03256332,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144667.0,3256332.0,GSE63987,GSM1561828,25711694,KTCRC,,,,True,Pass,Crc,Del_crc,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/269721,True,True,True,Crc:Del_crc,True,True
SRX801092,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698426,SRP050979,PRJNA269721,269721.0,SRS783367,SAMN03256330,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144668.0,3256330.0,GSE63987,GSM1561829,25711694,KT2440-ZY,,,,True,Pass,Crc,Del_crcZ_crcY,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/269721,True,True,True,Crc:Del_crcZ_crcY,True,True
SRX801093,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698427,SRP050979,PRJNA269721,269721.0,SRS783370,SAMN03256331,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144669.0,3256331.0,GSE63987,GSM1561830,25711694,KT2440-ZY,,,,True,Pass,Crc,Del_crcZ_crcY,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/269721,True,True,True,Crc:Del_crcZ_crcY,True,True
