,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,Genotype,rep_name,reference_condition,strain_description,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
SRX5704153,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922851,SRP192848,PRJNA533248,533248,SRS4643213,SAMN11455474,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685469,GSE129947,GSM3728431,31860438,11455474,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_15min,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_15min,TRUE,TRUE
SRX5704154,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922852,SRP192848,PRJNA533248,533248,SRS4643214,SAMN11455473,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685470,GSE129947,GSM3728432,31860438,11455473,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P1_15min,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P1_15min,TRUE,TRUE
SRX5704155,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922853,SRP192848,PRJNA533248,533248,SRS4643215,SAMN11455472,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685471,GSE129947,GSM3728433,31860438,11455472,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P3_15min,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P3_15min,TRUE,TRUE
SRX5704156,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922854,SRP192848,PRJNA533248,533248,SRS4643216,SAMN11455471,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685472,GSE129947,GSM3728434,31860438,11455471,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P5_15min,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P5_15min,TRUE,TRUE
SRX5704157,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922855,SRP192848,PRJNA533248,533248,SRS4643217,SAMN11455470,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685473,GSE129947,GSM3728435,31860438,11455470,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_1h,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_1h,TRUE,TRUE
SRX5704158,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922856,SRP192848,PRJNA533248,533248,SRS4643218,SAMN11455469,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685474,GSE129947,GSM3728436,31860438,11455469,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_3h,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_3h,TRUE,TRUE
SRX5704159,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922857,SRP192848,PRJNA533248,533248,SRS4643219,SAMN11455468,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685475,GSE129947,GSM3728437,31860438,11455468,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_9h,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_9h,TRUE,TRUE
SRX5704160,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922858,SRP192848,PRJNA533248,533248,SRS4643220,SAMN11455467,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685476,GSE129947,GSM3728438,31860438,11455467,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_25h,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_25h,TRUE,TRUE
SRX5704161,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922859,SRP192848,PRJNA533248,533248,SRS4643221,SAMN11455466,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685477,GSE129947,GSM3728439,31860438,11455466,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P1_25h,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P1_25h,TRUE,TRUE
SRX5704162,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922860,SRP192848,PRJNA533248,533248,SRS4643222,SAMN11455465,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685478,GSE129947,GSM3728440,31860438,11455465,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P3_25h,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P3_25h,TRUE,TRUE
SRX5704163,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922861,SRP192848,PRJNA533248,533248,SRS4643223,SAMN11455464,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685479,GSE129947,GSM3728441,31860438,11455464,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P5_25h,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P5_25h,TRUE,TRUE
SRX5704164,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922862,SRP192848,PRJNA533248,533248,SRS4643224,SAMN11455463,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685480,GSE129947,GSM3728442,31860438,11455463,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_0min,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_0min,TRUE,TRUE
SRX5704165,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922863,SRP192848,PRJNA533248,533248,SRS4643226,SAMN11455462,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685481,GSE129947,GSM3728443,31860438,11455462,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_15min,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_15min,TRUE,TRUE
SRX5704166,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922864,SRP192848,PRJNA533248,533248,SRS4643225,SAMN11455461,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685482,GSE129947,GSM3728444,31860438,11455461,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P1_15min,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P1_15min,TRUE,TRUE
SRX5704167,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922865,SRP192848,PRJNA533248,533248,SRS4643227,SAMN11455460,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685483,GSE129947,GSM3728445,31860438,11455460,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P3_15min,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P3_15min,TRUE,TRUE
SRX5704168,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922866,SRP192848,PRJNA533248,533248,SRS4643228,SAMN11455459,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685484,GSE129947,GSM3728446,31860438,11455459,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P5_15min,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P5_15min,TRUE,TRUE
SRX5704169,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922867,SRP192848,PRJNA533248,533248,SRS4643230,SAMN11455450,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685485,GSE129947,GSM3728447,31860438,11455450,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_1h,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_1h,TRUE,TRUE
SRX5704170,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922868,SRP192848,PRJNA533248,533248,SRS4643229,SAMN11455458,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685486,GSE129947,GSM3728448,31860438,11455458,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_3h,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_3h,TRUE,TRUE
SRX5704171,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922869,SRP192848,PRJNA533248,533248,SRS4643231,SAMN11455457,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685487,GSE129947,GSM3728449,31860438,11455457,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_9h,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_9h,TRUE,TRUE
SRX5704172,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922870,SRP192848,PRJNA533248,533248,SRS4643232,SAMN11455455,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685488,GSE129947,GSM3728450,31860438,11455455,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_25h,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_25h,TRUE,TRUE
SRX5704173,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922871,SRP192848,PRJNA533248,533248,SRS4643233,SAMN11455454,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685489,GSE129947,GSM3728451,31860438,11455454,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P1_25h,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P1_25h,TRUE,TRUE
SRX5704174,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922872,SRP192848,PRJNA533248,533248,SRS4643234,SAMN11455452,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685490,GSE129947,GSM3728452,31860438,11455452,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P3_25h,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P3_25h,TRUE,TRUE
SRX5704175,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922873,SRP192848,PRJNA533248,533248,SRS4643235,SAMN11455451,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685491,GSE129947,GSM3728453,31860438,11455451,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P5_25h,,3,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P5_25h,TRUE,TRUE
SRX5739419,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959875,SRP193916,PRJNA535401,535401,SRS4675895,SAMN11494471,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727506,,,,11494471,Pseudomonas putida KT2440,Del_fleQ,,FleQ,FleQ_Del_fleQ,,1,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_Del_fleQ,TRUE,TRUE
SRX5739420,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959874,SRP193916,PRJNA535401,535401,SRS4675896,SAMN11494469,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727507,,,,11494469,Pseudomonas putida KT2440,Del_fleQ,,FleQ,FleQ_Del_fleQ,,2,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_Del_fleQ,TRUE,TRUE
SRX5739421,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959873,SRP193916,PRJNA535401,535401,SRS4675897,SAMN11494470,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727508,,,,11494470,Pseudomonas putida KT2440,Del_fleQ,,FleQ,FleQ_Del_fleQ,,3,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_Del_fleQ,TRUE,TRUE
SRX5739422,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959872,SRP193916,PRJNA535401,535401,SRS4675898,SAMN11494467,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727509,,,,11494467,Pseudomonas putida KT2440,OE_wspR,,FleQ,FleQ_OE_wspR,,1,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_OE_wspR,TRUE,TRUE
SRX5739423,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959871,SRP193916,PRJNA535401,535401,SRS4675899,SAMN11494468,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727510,,,,11494468,Pseudomonas putida KT2440,OE_wspR,,FleQ,FleQ_OE_wspR,,2,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_OE_wspR,TRUE,TRUE
SRX5739424,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959870,SRP193916,PRJNA535401,535401,SRS4675900,SAMN11494465,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727511,,,,11494465,Pseudomonas putida KT2440,WT,NC_002947.3,FleQ,FleQ_Control,,1,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_Control,TRUE,TRUE
SRX5739425,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959869,SRP193916,PRJNA535401,535401,SRS4675901,SAMN11494466,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727512,,,,11494466,Pseudomonas putida KT2440,OE_wspR,,FleQ,FleQ_OE_wspR,,3,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_OE_wspR,TRUE,TRUE
SRX5739426,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959868,SRP193916,PRJNA535401,535401,SRS4675902,SAMN11494463,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727513,,,,11494463,Pseudomonas putida KT2440,WT,NC_002947.3,FleQ,FleQ_Control,,2,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_Control,TRUE,TRUE
SRX5739427,7/31/2019 1:09,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959867,SRP193916,PRJNA535401,535401,SRS4675903,SAMN11494464,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,7727514,,,,11494464,Pseudomonas putida KT2440,WT,NC_002947.3,FleQ,FleQ_Control,,3,FleQ_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FleQ:FleQ_Control,TRUE,TRUE
SRX7195897,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506964,SRP231037,PRJNA457245,457245,SRS5701624,SAMN09064766,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,JGI,0,0,9452038,,,,9064766,Pseudomonas putida KT2440,,,Sugar2,Sugar2_glucose,,1,Sugar2_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar2:Sugar2_glucose,TRUE,TRUE
SRX7195898,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506963,SRP231038,PRJNA457247,457247,SRS5701625,SAMN09064768,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,JGI,0,0,9452039,,,,9064768,Pseudomonas putida KT2440,,,Sugar2,Sugar2_glucose,,2,Sugar2_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar2:Sugar2_glucose,TRUE,TRUE
SRX7195899,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506962,SRP231039,PRJNA457246,457246,SRS5701626,SAMN09064743,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,JGI,0,0,9452040,,,,9064743,Pseudomonas putida KT2440,,,Sugar2,Sugar2_glucose,,3,Sugar2_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar2:Sugar2_glucose,TRUE,TRUE
SRX7195900,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506961,SRP231040,PRJNA457248,457248,SRS5701627,SAMN09064765,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,JGI,0,0,9452041,,,,9064765,Pseudomonas putida KT2440,,,Sugar2,Sugar2_Coumarate,,1,Sugar2_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar2:Sugar2_Coumarate,TRUE,TRUE
SRX7195901,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506960,SRP231041,PRJNA457015,457015,SRS5701628,SAMN09064744,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,JGI,0,0,9452042,,,,9064744,Pseudomonas putida KT2440,,,Sugar2,Sugar2_Coumarate,,2,Sugar2_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar2:Sugar2_Coumarate,TRUE,TRUE
SRX7195902,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506959,SRP231042,PRJNA457016,457016,SRS5701629,SAMN09064767,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,JGI,0,0,9452043,,,,9064767,Pseudomonas putida KT2440,,,Sugar2,Sugar2_Coumarate,,3,Sugar2_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar2:Sugar2_Coumarate,TRUE,TRUE
SRX7584765,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917479,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908461,,,32547524,13893245,Pseudomonas putida KT2440,WT,NC_002947.4; NC_004444.1,HNS,HNS_Control_ex,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_Control_ex,TRUE,TRUE
SRX7584767,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917477,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908463,,,32547524,13893245,Pseudomonas putida KT2440,Del_turB,NC_002947.4; NC_004444.1,HNS,HNS_Del_turB_ex,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_Del_turB_ex,TRUE,TRUE
SRX7584769,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917475,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908465,,,32547524,13893245,Pseudomonas putida KT2440,Del_turB,NC_002947.4; NC_004444.1,HNS,HNS_Del_turB_ex,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_Del_turB_ex,TRUE,TRUE
SRX7584771,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917473,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908467,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_ex,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_ex,TRUE,TRUE
SRX7584773,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917470,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908469,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_turA,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_turA_ex,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_turA_ex,TRUE,TRUE
SRX7584774,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917469,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908470,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_turA,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_turA_st,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_turA_st,TRUE,TRUE
SRX7584775,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917472,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908471,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_turA,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_turA_ex,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_turA_ex,TRUE,TRUE
